66189,badan,140c
66193,badan,140c
66352,badan,140c
66408,badan,140c
66493,badan,140c
66529,badan,140c
66593,badan,140c
66617,badan,140c
66757,badan,140c
66828,badan,140c
66872,badan,140c
66893,badan,140c
67014,badan,140c
67019,badan,140c
67041,badan,140c
67079,badan,140c
67201,badan,140c
67284,badan,140c
67349,badan,140c
67434,badan,140c
67445,badan,140c
67459,badan,140c
67482,badan,140c
67492,badan,140c
67514,badan,140c
67560,badan,140c
67579,badan,140c
67776,badan,140c
67790,badan,140c
67794,badan,140c
67801,badan,140c
67826,badan,140c
67890,badan,140c
67922,badan,140c
67948,badan,140c
68004,badan,140c
68016,badan,140c
68046,badan,140c
68135,badan,140c
68164,badan,140c
68172,badan,140c
68280,badan,140c
68364,badan,140c
68378,badan,140c
68456,badan,140c
68559,badan,140c
68572,badan,140c
68593,badan,140c
68656,badan,140c
68812,badan,140c
68886,badan,140c
69121,badan,140c
69180,badan,140c
69190,badan,140c
69212,badan,140c
69224,badan,140c
69268,badan,140c
69289,badan,140c
69346,badan,140c
69432,badan,140c
69464,badan,140c
69502,badan,140c
69527,badan,140c
69538,badan,140c
69713,badan,140c
69716,badan,140c
69721,badan,140c
69811,badan,140c
69896,badan,140c
69949,badan,140c
70023,badan,140c
70082,badan,140c
70111,badan,140c
70215,badan,140c
70294,badan,140c
70307,badan,140c
70346,badan,140c
70513,badan,140c
70567,badan,140c
70595,badan,140c
70601,badan,140c
70681,badan,140c
70760,badan,140c
70785,badan,140c
70851,badan,140c
70917,badan,140c
70952,badan,140c
70988,badan,140c
70990,badan,140c
71163,badan,140c
71174,badan,140c
71237,badan,140c
71251,badan,140c
71296,badan,140c
71321,badan,140c
71413,badan,140c
71539,badan,140c
71561,badan,140c
71569,badan,140c
71676,badan,140c
71725,badan,140c
71814,badan,140c
71870,badan,140c
72068,badan,140c
72118,badan,140c
72127,badan,140c
72140,badan,140c
72152,badan,140c
72155,badan,140c
72158,badan,140c
72254,badan,140c
72403,badan,140c
72405,badan,140c
72423,badan,140c
72443,badan,140c
72587,badan,140c
72674,badan,140c
72675,badan,140c
72694,badan,140c
72705,badan,140c
72720,badan,140c
72797,badan,140c
72896,badan,140c
72951,badan,140c
72983,badan,140c
72996,badan,140c
72997,badan,140c
73045,badan,140c
73087,badan,140c
73111,badan,140c
73135,badan,140c
73179,badan,140c
73201,badan,140c
73228,badan,140c
73288,badan,140c
73380,badan,140c
73475,badan,140c
73576,badan,140c
73602,badan,140c
73627,badan,140c
73692,badan,140c
73732,badan,140c
73746,badan,140c
73749,badan,140c
73861,badan,140c
73964,badan,140c
74034,badan,140c
74068,badan,140c
74071,badan,140c
74137,badan,140c
74165,badan,140c
74166,badan,140c
74172,badan,140c
74191,badan,140c
74205,badan,140c
74241,badan,140c
74274,badan,140c
74291,badan,140c
74396,badan,140c
74417,badan,140c
74454,badan,140c
74475,badan,140c
74481,badan,140c
74559,badan,140c
74644,badan,140c
74737,badan,140c
74799,badan,140c
74857,badan,140c
74966,badan,140c
74977,badan,140c
75020,badan,140c
75022,badan,140c
75166,badan,140c
75185,badan,140c
75189,badan,140c
75269,badan,140c
75379,badan,140c
75400,badan,140c
75433,badan,140c
75482,badan,140c
75512,badan,140c
75513,badan,140c
75532,badan,140c
75544,badan,140c
75553,badan,140c
75557,badan,140c
75597,badan,140c
75660,badan,140c
75793,badan,140c
75821,badan,140c
75845,badan,140c
75971,badan,140c
76217,badan,140c
76282,badan,140c
76334,badan,140c
76345,badan,140c
76361,badan,140c
76384,badan,140c
76391,badan,140c
76578,badan,140c
76637,badan,140c
76639,badan,140c
76714,badan,140c
76739,badan,140c
