13,asing,1701
19,asing,1701
41,asing,1701
44,asing,1701
121,asing,1701
138,asing,1701
139,asing,1701
140,asing,1701
188,asing,1701
190,asing,1701
205,asing,1701
242,asing,1701
286,asing,1701
311,asing,1701
313,asing,1701
353,asing,1701
412,asing,1701
419,asing,1701
453,asing,1701
465,asing,1701
524,asing,1701
535,asing,1701
553,asing,1701
587,asing,1701
663,asing,1701
704,asing,1701
738,asing,1701
775,asing,1701
843,asing,1701
851,asing,1701
964,asing,1701
1015,asing,1701
1022,asing,1701
1076,asing,1701
1102,asing,1701
1132,asing,1701
1167,asing,1701
1241,asing,1701
1245,asing,1701
1309,asing,1701
1323,asing,1701
1390,asing,1701
1454,asing,1701
1485,asing,1701
1491,asing,1701
1500,asing,1701
1616,asing,1701
1628,asing,1701
1694,asing,1701
1714,asing,1701
1757,asing,1701
1795,asing,1701
1818,asing,1701
1819,asing,1701
1820,asing,1701
1870,asing,1701
2001,asing,1701
2028,asing,1701
2088,asing,1701
2104,asing,1701
2141,asing,1701
2274,asing,1701
2277,asing,1701
2289,asing,1701
2317,asing,1701
2435,asing,1701
2556,asing,1701
2654,asing,1701
2845,asing,1701
2858,asing,1701
2876,asing,1701
2976,asing,1701
3003,asing,1701
3032,asing,1701
3083,asing,1701
3160,asing,1701
3331,asing,1701
3362,asing,1701
3363,asing,1701
3378,asing,1701
3389,asing,1701
3412,asing,1701
3436,asing,1701
3443,asing,1701
3638,asing,1701
3640,asing,1701
3676,asing,1701
3684,asing,1701
3687,asing,1701
3734,asing,1701
3762,asing,1701
3826,asing,1701
3829,asing,1701
3866,asing,1701
3896,asing,1701
3903,asing,1701
3924,asing,1701
3943,asing,1701
3968,asing,1701
3969,asing,1701
4050,asing,1701
4065,asing,1701
4084,asing,1701
4102,asing,1701
4105,asing,1701
4107,asing,1701
4158,asing,1701
4247,asing,1701
4300,asing,1701
4329,asing,1701
4530,asing,1701
4532,asing,1701
4576,asing,1701
4647,asing,1701
4701,asing,1701
4723,asing,1701
4772,asing,1701
4799,asing,1701
4837,asing,1701
4884,asing,1701
4938,asing,1701
4981,asing,1701
