1009750,mengikat,2203
1009755,mengikat,2203
1009770,mengikat,2203
1009773,mengikat,2203
1009780,mengikat,2203
1009781,mengikat,2203
1009782,mengikat,2203
1009784,mengikat,2203
1009786,mengikat,2203
1009788,mengikat,2203
1009806,mengikat,2203
1009825,mengikat,2203
1009828,mengikat,2203
1009831,mengikat,2203
1009845,mengikat,2203
1009861,mengikat,2203
1009863,mengikat,2203
1009891,mengikat,2203
1009901,mengikat,2203
1009918,mengikat,2203
1009926,mengikat,2203
1009932,mengikat,2203
1009937,mengikat,2203
1009947,mengikat,2203
1009995,mengikat,2203
1010014,mengikat,2203
1010020,mengikat,2203
1010036,mengikat,2203
1010085,mengikat,2203
1010094,mengikat,2203
1010115,mengikat,2203
1010116,mengikat,2203
1010128,mengikat,2203
1010133,mengikat,2203
1010150,mengikat,2203
1010156,mengikat,2203
1010168,mengikat,2203
1010183,mengikat,2203
1010208,mengikat,2203
1010213,mengikat,2203
1010223,mengikat,2203
1010255,mengikat,2203
1010275,mengikat,2203
1010298,mengikat,2203
1010302,mengikat,2203
1010328,mengikat,2203
1010329,mengikat,2203
1010348,mengikat,2203
1010351,mengikat,2203
1010366,mengikat,2203
1010380,mengikat,2203
1010403,mengikat,2203
1010449,mengikat,2203
1010453,mengikat,2203
1010472,mengikat,2203
1010483,mengikat,2203
1010497,mengikat,2203
1010506,mengikat,2203
1010550,mengikat,2203
1010573,mengikat,2203
1010599,mengikat,2203
1010602,mengikat,2203
1010612,mengikat,2203
1010625,mengikat,2203
1010627,mengikat,2203
1010641,mengikat,2203
1010654,mengikat,2203
1010670,mengikat,2203
1010681,mengikat,2203
1010684,mengikat,2203
1010689,mengikat,2203
1010703,mengikat,2203
1010726,mengikat,2203
1010731,mengikat,2203
1010737,mengikat,2203
1010742,mengikat,2203
1010799,mengikat,2203
1010820,mengikat,2203
1010826,mengikat,2203
1010847,mengikat,2203
1010856,mengikat,2203
1010886,mengikat,2203
1010890,mengikat,2203
1010914,mengikat,2203
1010918,mengikat,2203
1010943,mengikat,2203
