713491,dasar,4502
713609,dasar,4502
713699,dasar,4502
713753,dasar,4502
713867,dasar,4502
714067,dasar,4502
714217,dasar,4502
714252,dasar,4502
714266,dasar,4502
714306,dasar,4502
714339,dasar,4502
714358,dasar,4502
714419,dasar,4502
714508,dasar,4502
714590,dasar,4502
714750,dasar,4502
714776,dasar,4502
714985,dasar,4502
715062,dasar,4502
715272,dasar,4502
715360,dasar,4502
715397,dasar,4502
715402,dasar,4502
715409,dasar,4502
715545,dasar,4502
715644,dasar,4502
715717,dasar,4502
715833,dasar,4502
715837,dasar,4502
715870,dasar,4502
715977,dasar,4502
716039,dasar,4502
716053,dasar,4502
716200,dasar,4502
716206,dasar,4502
716283,dasar,4502
716425,dasar,4502
716547,dasar,4502
716604,dasar,4502
716699,dasar,4502
716736,dasar,4502
716859,dasar,4502
716885,dasar,4502
717102,dasar,4502
717130,dasar,4502
717248,dasar,4502
717311,dasar,4502
717511,dasar,4502
717568,dasar,4502
717638,dasar,4502
717690,dasar,4502
717707,dasar,4502
717824,dasar,4502
718127,dasar,4502
718248,dasar,4502
718265,dasar,4502
718266,dasar,4502
718322,dasar,4502
718364,dasar,4502
718495,dasar,4502
718737,dasar,4502
718776,dasar,4502
719078,dasar,4502
719159,dasar,4502
719195,dasar,4502
719259,dasar,4502
719296,dasar,4502
719528,dasar,4502
719572,dasar,4502
719613,dasar,4502
719751,dasar,4502
719831,dasar,4502
720088,dasar,4502
720278,dasar,4502
720286,dasar,4502
720316,dasar,4502
720376,dasar,4502
720386,dasar,4502
720456,dasar,4502
720468,dasar,4502
720495,dasar,4502
720522,dasar,4502
720615,dasar,4502
720721,dasar,4502
720814,dasar,4502
720824,dasar,4502
720862,dasar,4502
720980,dasar,4502
720985,dasar,4502
721137,dasar,4502
721236,dasar,4502
721305,dasar,4502
721363,dasar,4502
721470,dasar,4502
721670,dasar,4502
721688,dasar,4502
721689,dasar,4502
721720,dasar,4502
721756,dasar,4502
721803,dasar,4502
721985,dasar,4502
722062,dasar,4502
722124,dasar,4502
722228,dasar,4502
722289,dasar,4502
722368,dasar,4502
722442,dasar,4502
722460,dasar,4502
722493,dasar,4502
722634,dasar,4502
722719,dasar,4502
722737,dasar,4502
722739,dasar,4502
722885,dasar,4502
722940,dasar,4502
722987,dasar,4502
723214,dasar,4502
723256,dasar,4502
723262,dasar,4502
723536,dasar,4502
723629,dasar,4502
723817,dasar,4502
723850,dasar,4502
724055,dasar,4502
724084,dasar,4502
724136,dasar,4502
724219,dasar,4502
724328,dasar,4502
724374,dasar,4502
724462,dasar,4502
724593,dasar,4502
724660,dasar,4502
724762,dasar,4502
725053,dasar,4502
725212,dasar,4502
725565,dasar,4502
725618,dasar,4502
725658,dasar,4502
725810,dasar,4502
725930,dasar,4502
725948,dasar,4502
726649,dasar,4502
726681,dasar,4502
726702,dasar,4502
726970,dasar,4502
727095,dasar,4502
727251,dasar,4502
727325,dasar,4502
727329,dasar,4502
727414,dasar,4502
727489,dasar,4502
727706,dasar,4502
727794,dasar,4502
727863,dasar,4502
727909,dasar,4502
727958,dasar,4502
728171,dasar,4502
728178,dasar,4502
728290,dasar,4502
728559,dasar,4502
728573,dasar,4502
728670,dasar,4502
729045,dasar,4502
729126,dasar,4502
